sys i itr dvfs rapl QPS time joule ins cyc refcyc llcm c3 c6 c7 read_5th read_10th read_50th read_90th read_95th read_99th RDTSC_START RDTSC_END
linux 1 50 0x1300 55 200012.0 30.01 2166.34 227230505405 365221553444 557723339062 471010351 2720008600 0 1315162154364 51.4 53.6 73.8 98.1 103.6 113.4 268293035676417 268380051728931
linux 2 50 0x1300 55 199998.0 30.01 2195.72 240222272292 370480737650 565806936551 476423369 2996755948 0 1348528307799 51.4 53.6 73.5 97.5 103.4 113.3 268634696708236 268721712081505
linux 0 50 0x1300 135 399978.8 30.01 2514.49 374152105299 593306583982 905820251059 831416613 3073277175 0 1536742205718 55.6 59.8 82.8 106.0 113.8 131.6 268976920170101 269063935642158
linux 1 50 0x1300 135 400186.0 30.01 2512.77 372204264892 591212529580 902589120620 813541735 2485073046 0 1538209590870 55.3 59.5 82.5 105.7 113.3 130.0 269349001625263 269436016958514
linux 2 50 0x1300 135 399866.1 30.01 2483.28 374543828584 591232113155 902550805530 810617724 3173873042 0 1546698071279 55.5 59.6 82.4 105.5 112.8 129.2 269720143559486 269807158485489
linux 0 50 0x1300 95 399831.9 30.01 2502.51 426504460803 618602084083 944414275442 889847468 4179149864 0 1494530867060 55.1 59.1 82.1 105.4 112.8 129.0 270092630385356 270179646174423
linux 1 50 0x1300 95 400035.3 30.01 2471.57 443655587787 628383943154 959344479103 919578980 4371399042 0 1486509928769 56.5 60.7 83.8 106.6 114.5 133.2 270464909236970 270551924418914
linux 2 50 0x1300 95 400072.4 30.01 2505.39 468712480680 637546227920 973335723229 917899945 4329535367 0 1468567744392 55.1 59.3 82.4 105.5 113.2 131.6 270836238947971 270923254525745
linux 0 50 0x1300 55 399870.1 30.0 2509.73 433308194309 620163753955 946750465562 867738374 3790411969 0 1495081835218 55.1 59.0 82.1 105.4 112.8 130.0 271207697018427 271294711020547
linux 1 50 0x1300 55 400080.0 30.01 2494.43 444818620461 628131052766 958937551857 910603281 3831296865 0 1492984827615 55.8 60.1 83.0 106.0 113.6 130.8 271579006956152 271666022426811
linux 2 50 0x1300 55 400101.8 30.01 2504.18 447314518220 626664410945 956718532525 882737909 3614235403 0 1480570996120 55.1 59.1 82.0 105.3 112.8 129.5 271950635091107 272037650885475
linux 0 50 0x1300 135 599923.5 30.01 2724.23 564402631288 821399809204 1253893802889 1764950983 4021866972 0 1530913514887 62.3 68.6 95.6 137.6 165.3 289.6 272321501357831 272408516370975
linux 1 50 0x1300 135 599890.0 30.01 2747.05 549742060437 816251652154 1246069789330 1770675072 3957826504 0 1529021474412 61.9 68.1 95.3 138.4 166.7 290.0 272699391018041 272786406143989
linux 2 50 0x1300 135 599708.7 30.01 2712.41 525948077535 806914006624 1231836876372 1763355675 3579784186 0 1531154171039 62.4 68.6 95.7 137.3 163.7 281.0 273077481002034 273164497093652
linux 0 50 0x1300 95 599597.7 30.01 2738.41 539263904165 812468095026 1240324964353 1781230385 4028003256 0 1533785026824 62.3 68.4 95.4 137.9 164.2 279.3 273455988314185 273543004108807
linux 1 50 0x1300 95 599976.4 30.0 2762.95 464068662526 778329591786 1188216497952 1726395744 3384035520 0 1600491846261 62.3 68.4 95.5 138.0 165.0 277.0 273834881753081 273921896090063
linux 2 50 0x1300 95 600127.6 30.0 2733.66 445334009243 769655571721 1174929119148 1707095227 2544381990 0 1603930764107 63.0 69.2 96.1 138.7 167.0 287.2 274214160234005 274301174060706
linux 0 50 0x1300 55 599800.0 30.01 2715.35 458522706606 774556245218 1182402400820 1708311046 2661915887 0 1591029003552 62.1 68.2 95.4 138.1 166.0 283.5 274591314005850 274678328769873
linux 1 50 0x1300 55 599694.2 30.0 2898.76 471820198927 779834752785 1190498642309 1710819781 2568374908 0 1587714261502 62.3 68.6 95.6 137.5 164.4 285.9 274970691048814 275057705518116
linux 2 50 0x1300 55 599926.1 30.0 2904.08 487912088458 786524357317 1200721403860 1717357060 3219953955 0 1579663673524 62.7 69.0 96.0 138.9 165.7 286.2 275349870971439 275436884914981
linux 0 100 0x1300 135 199867.1 30.01 2132.19 205902432030 330937516287 512411450353 438553610 2470314395 0 853746053320 56.9 63.2 105.4 146.5 153.3 169.1 275729014093111 275816028701716
linux 1 100 0x1300 135 200009.8 30.0 2281.28 204968889129 331735554588 512808783732 447417931 2815124598 0 851403263699 57.6 63.9 105.8 147.2 153.8 169.4 276003023389340 276090037811863
linux 2 100 0x1300 135 200029.5 30.0 2127.63 198070113167 329695496914 509298748867 445957183 2767285531 0 856465664997 56.8 63.1 105.2 146.4 153.3 169.1 276275599156306 276362613271952
linux 0 100 0x1300 95 199915.7 30.0 2116.39 201440237724 330475166114 511265446217 451513137 2492902582 0 845676839048 56.7 62.9 105.6 146.5 153.4 169.1 276557067542266 276644081183989
linux 1 100 0x1300 95 200105.9 30.01 2114.15 204864654144 331717140222 513510266211 457033265 2815364718 0 829244121984 56.7 62.9 105.4 146.3 153.3 168.9 276830120397620 276917135223381
linux 2 100 0x1300 95 200187.7 30.0 2137.66 207251880280 333467101871 515947544560 458424178 2488917431 0 845980301196 56.7 63.0 105.4 146.5 153.3 168.7 277102377340784 277189391334907
linux 0 100 0x1300 55 200180.4 30.0 2128.36 242048435409 351470786766 542513324928 518811066 3433489452 0 815798078612 57.5 63.6 105.5 146.9 153.5 169.2 277375037401477 277462051786144
linux 1 100 0x1300 55 199959.7 30.01 2116.16 240629659217 348352537882 539476453831 507916974 3490773210 0 812959735599 56.6 62.9 105.3 146.4 153.3 168.6 277648402240350 277735417211529
linux 2 100 0x1300 55 199937.9 30.01 2135.39 257376915896 356958387721 551550882086 522092903 3848868313 0 799749293012 56.6 62.9 105.4 146.4 153.3 168.8 277920940417250 278007955543528
linux 0 100 0x1300 135 400012.3 30.01 2390.89 346449279211 530930731234 811093287508 785106179 3846975338 0 846218487998 65.1 73.3 113.1 152.2 160.7 179.1 278192936088529 278279950834074
linux 1 100 0x1300 135 400197.3 30.01 2368.99 351332955047 535596614521 818142854646 808591342 3950584943 0 835603537059 64.2 72.3 112.5 151.6 159.8 178.9 278469670184573 278556685198825
linux 2 100 0x1300 135 399913.9 30.0 2525.81 342905715798 532407471876 813274627082 814373263 4058504209 0 849172678123 65.6 73.7 113.5 152.5 161.3 179.9 278745967533125 278832981656391
linux 0 100 0x1300 95 399948.9 30.0 2350.72 359027741143 536111764215 818991192690 796486437 4170090467 0 825719026578 64.5 72.9 112.6 151.8 160.1 179.7 279023188523995 279110202857541
linux 1 100 0x1300 95 400064.3 30.01 2384.75 356982020721 536576367101 819664918979 795268327 3896619423 0 847068660640 64.4 72.4 112.5 151.6 159.4 178.3 279298823905995 279385838940055
linux 2 100 0x1300 95 399927.2 30.01 2390.18 352110401793 536048155469 818770475140 814928291 4000173725 0 838735989140 63.9 72.2 112.1 151.5 159.4 178.5 279576712985429 279663727892709
linux 0 100 0x1300 55 399947.7 30.0 2362.4 346353191802 532759799421 813882183694 812624171 3822297788 0 837248061084 64.4 72.8 112.4 151.6 159.4 178.6 279853740383579 279940754487695
linux 1 100 0x1300 55 399936.8 30.0 2377.24 319534622071 517442795967 790490700783 740508499 2636448000 0 854801375181 63.8 71.9 111.9 151.3 159.1 177.8 280131220572042 280218234259897
linux 2 100 0x1300 55 399889.9 30.01 2392.81 314726982736 515894031269 788147744818 735460035 2521813929 0 866694927507 65.6 73.6 113.8 152.4 160.9 180.0 280408323123271 280495338160700
linux 0 100 0x1300 135 599736.2 30.0 2614.72 406186244336 700104302993 1068752007326 1522564141 3208023384 0 881101004250 73.1 81.0 124.5 170.8 188.2 263.8 280684718228771 280771732577347
linux 1 100 0x1300 135 600037.4 30.0 2779.07 399228403067 698173399769 1065813049248 1552407667 3245982905 0 871780704574 73.0 81.2 124.7 171.4 188.7 263.3 280960788270964 281047801681608
linux 2 100 0x1300 135 600028.5 30.01 2636.19 404268914861 701366390576 1070691513609 1572184082 2622897953 0 893578958515 73.1 81.2 124.8 170.9 187.9 259.4 281236828860870 281323844401336
linux 0 100 0x1300 95 600048.9 30.01 2637.49 417442150464 707697120982 1080319284277 1577408041 2927173841 0 866407103609 74.6 82.8 125.7 172.4 189.8 264.9 281514811047877 281601825871294
linux 1 100 0x1300 95 599865.0 30.01 2631.07 446716453507 720581521127 1100029218638 1606322446 4118157093 0 855636466576 73.5 81.4 124.3 170.8 187.9 261.1 281792290329997 281879305557642
linux 2 100 0x1300 95 599717.5 30.01 2604.5 440166852548 719303454656 1098068373865 1628033693 4375571968 0 863301253344 73.4 81.5 124.8 171.3 188.6 265.1 282069674223703 282156689033097
linux 0 100 0x1300 55 600007.6 30.0 2618.46 457423868548 724257078231 1105631830776 1597667502 4125579382 0 836601105478 73.1 81.1 124.0 169.6 186.7 257.3 282347400029301 282434414170312
linux 1 100 0x1300 55 599985.4 30.01 2631.28 442208642543 721363446139 1101202431415 1638971172 4524113767 0 841029247660 73.7 81.8 124.9 171.5 189.1 262.5 282625414173148 282712429042022
linux 2 100 0x1300 55 600223.2 30.0 2639.53 436308327143 719390954245 1098215060186 1655977228 4191756019 0 841375917488 73.1 81.1 124.7 171.2 189.1 268.0 282902899289715 282989913015962
linux 0 200 0x1300 135 200009.8 30.0 2053.37 170878893507 294487248341 466243513080 401964028 2744335395 0 507202134359 73.7 85.5 166.0 243.6 256.7 276.5 283178480510530 283265493242627
linux 1 200 0x1300 135 199886.5 30.0 2024.63 165372165317 291535090848 462033125141 388944914 2393299849 0 512751533150 73.9 85.9 166.9 243.8 257.2 276.7 283403343143755 283490356750502
linux 2 200 0x1300 135 200102.0 30.0 2024.81 175667974522 296467672822 469331217842 400379191 2413001202 0 502317080067 74.1 86.3 166.9 243.4 256.3 276.4 283628804850879 283715819083511
linux 0 200 0x1300 95 200059.9 30.0 2198.58 170960517504 293427906758 464957391413 394979090 2663010463 0 512819200677 74.5 87.0 167.6 243.2 256.0 276.3 283854376100268 283941389566162
linux 1 200 0x1300 95 199926.7 30.0 2024.85 164545772189 291656740118 462226323315 396542212 2811208438 0 509257692668 73.6 85.8 167.0 243.4 256.1 276.6 284080232881792 284167246769358
linux 2 200 0x1300 95 200071.5 30.0 2044.85 170441728230 293499295021 464989226801 391645729 2758406949 0 515661688254 73.7 85.6 166.5 243.3 256.0 276.4 284305870616883 284392884376372
linux 0 200 0x1300 55 200016.5 30.0 2025.9 169919592769 292470380010 463725492119 384737893 2443987905 0 514764937639 74.3 86.7 167.9 244.3 258.2 278.7 284532610120940 284619623874826
linux 1 200 0x1300 55 200161.9 30.0 2041.08 167317405614 293778484051 464891752581 409609783 2654428696 0 523357798270 73.8 85.6 167.7 243.7 256.8 276.3 284757674022078 284844686917440
linux 2 200 0x1300 55 200103.9 30.0 2044.3 169800583688 293028533331 464697303202 391339753 2443365942 0 517525191047 74.6 87.2 167.2 243.8 256.8 276.8 284994274559080 285081286601083
linux 0 200 0x1300 135 400117.8 30.0 2275.1 270064960964 450165860263 693390345651 686995385 2540207179 0 517813559275 79.3 93.4 172.6 247.0 263.6 293.5 285219476597290 285306490647185
linux 1 200 0x1300 135 399955.8 30.0 2278.42 300400042545 468530201278 719968056735 783200051 3624134147 0 509219826034 79.4 93.2 172.1 246.2 262.3 292.0 285444499812612 285531514054663
linux 2 200 0x1300 135 399960.7 30.0 2281.1 301303089874 468735161133 721946191975 795067782 3859429272 0 484643510423 79.7 93.8 172.4 247.4 264.4 295.2 285670328813123 285757342187526
linux 0 200 0x1300 95 399880.5 30.0 2273.98 296247767571 465501611843 717362064825 787349240 3668166558 0 492621011818 79.4 92.7 172.0 247.4 264.4 295.0 285895664357953 285982678141274
linux 1 200 0x1300 95 399853.3 30.01 2291.34 298144536222 469890606163 723327450404 800471749 3592352235 0 490107231672 79.6 93.5 173.2 248.0 264.7 294.2 286120449515835 286207464623003
linux 2 200 0x1300 95 399949.8 30.0 2256.22 297707315382 464356954283 716754903570 763999802 3793557715 0 508159445674 80.0 94.0 173.9 248.6 265.6 295.9 286349230403246 286436243499063
linux 0 200 0x1300 55 399916.5 30.01 2253.3 302087006188 469926240583 723166996304 797198151 4006923678 0 493903545808 79.2 93.1 171.7 246.5 262.9 293.4 286576704395372 286663719118775
linux 1 200 0x1300 55 399963.6 30.0 2293.39 295634202175 466533478573 717944758838 790803545 3947031950 0 493140978222 79.2 92.9 172.2 247.3 264.0 294.4 286803192273568 286890204743001
linux 2 200 0x1300 55 399621.1 30.0 2295.92 296165553059 464381633931 714710332636 770466132 3736421857 0 504931865850 78.9 92.5 172.5 247.1 263.8 294.1 287028557386689 287115571403171
linux 0 200 0x1300 135 600268.1 30.0 2532.95 401212273987 642181793177 981659730370 1474281094 3494375213 0 487612060130 84.3 99.9 179.0 257.9 277.6 331.4 287254414777752 287341427792589
linux 1 200 0x1300 135 599971.8 30.0 2532.43 402590637884 647228568644 988940654230 1503449363 3535748962 0 506000663982 82.8 98.3 178.6 257.0 277.0 332.5 287480754026380 287567767705372
linux 2 200 0x1300 135 600067.7 30.01 2529.15 398716924878 648256835209 990456624590 1512154266 3609952451 0 494180070146 82.3 98.0 177.3 254.7 275.4 331.8 287706911319908 287793926084163
linux 0 200 0x1300 95 600068.5 30.0 2519.39 375716034886 630572125584 964290517611 1425091232 2581250154 0 522537029859 84.1 99.8 179.2 259.3 279.8 331.3 287933567271909 288020580316532
linux 1 200 0x1300 95 599736.0 30.0 2507.14 365299792012 626388475433 958152164780 1409318492 2352751643 0 528270862879 83.1 98.9 178.0 257.5 276.5 326.8 288161127627005 288248141256443
linux 2 200 0x1300 95 599850.3 30.0 2531.03 370496084753 625930042358 956507211671 1406929471 2888476415 0 527113015491 84.4 100.2 180.5 259.3 278.5 331.5 288387309748011 288474323498348
linux 0 200 0x1300 55 599857.3 30.0 2513.2 372228513335 632231295292 965267704221 1443682243 2571341608 0 518453335728 83.0 98.3 177.4 255.3 275.3 329.3 288613425934829 288700439399102
linux 1 200 0x1300 55 599865.9 30.0 2522.06 369386855280 624530328688 955182198510 1384431102 2487262343 0 525527375096 85.3 101.4 180.1 260.0 280.7 332.0 288839843451083 288926857224822
linux 2 200 0x1300 55 599806.6 30.0 2533.17 367172039854 625785591952 957279757664 1404306001 2184395855 0 517164822547 84.5 100.3 179.6 257.8 277.6 329.4 289065820725892 289152834814419
linux 0 300 0x1300 135 199926.9 30.0 1977.21 158827837866 272094179986 432656453624 360739444 2869610697 0 385258364597 85.5 104.2 225.9 339.0 357.5 389.2 289291195195745 289378208948679
linux 1 300 0x1300 135 200034.0 30.0 2012.45 156839456535 275785864264 438556972844 389324741 2804193106 0 381565696954 84.5 102.5 224.5 337.3 356.4 387.3 289495721849625 289582735182522
linux 2 300 0x1300 135 199938.5 30.01 1988.37 164018906144 278196725001 442842145171 398126169 3028335933 0 370238278626 86.3 104.5 223.9 339.2 357.8 389.9 289699789680716 289786804307539
linux 0 300 0x1300 95 199916.9 30.0 2007.45 152845980264 273057014573 434059566192 387489730 3291022544 0 381834388972 86.6 105.2 224.9 338.3 357.4 389.9 289905580991536 289992595139041
linux 1 300 0x1300 95 200196.1 30.0 1981.46 169972310594 281300886639 447334350934 446008956 3581208985 0 366610299195 86.3 104.8 224.4 338.8 357.6 390.6 290111697938650 290198711873342
linux 2 300 0x1300 95 199876.8 30.0 1992.73 168989716350 280652416663 445787422900 438764667 3633571095 0 368785096485 85.7 103.8 224.2 338.9 357.4 388.9 290316659245260 290403672466928
linux 0 300 0x1300 55 200002.0 30.0 1990.15 169222734060 282232763420 448705499122 464063432 3635518329 0 363613055438 85.0 103.5 223.2 337.9 357.1 389.5 290521031627745 290608042520714
linux 1 300 0x1300 55 199974.5 30.0 1996.12 165472437941 280096994445 445621848473 447192591 3615088206 0 369000234435 85.7 104.4 223.9 338.6 357.2 388.6 290725955346905 290812968970707
linux 2 300 0x1300 55 200027.0 30.0 2010.73 165606302627 280901409367 446698927729 456502691 3952718415 0 367309781254 85.0 103.5 223.7 337.4 356.5 387.8 290932149816989 291019162916862
linux 0 300 0x1300 135 400038.5 30.01 2198.69 261966170044 424655680276 661700594491 791261322 4215499044 0 379684914250 97.2 117.6 234.9 347.3 366.8 405.2 291136996807384 291224012190746
linux 1 300 0x1300 135 399764.0 30.0 2211.64 266835922029 426321923359 660791608138 768175392 3731220446 0 376385849513 92.0 112.4 230.0 341.4 362.6 401.9 291343838070083 291430851707478
linux 2 300 0x1300 135 399910.6 30.0 2238.11 270671256271 431280058667 669245628775 781314456 3486553275 0 365317791902 91.3 111.0 229.1 340.2 361.9 401.2 291549859899667 291636873657946
linux 0 300 0x1300 95 399891.6 30.0 2219.1 265014545647 426667717765 661668710499 795277253 3650842712 0 372798556270 95.1 115.4 232.8 344.7 365.1 404.1 291755801533679 291842813803628
linux 1 300 0x1300 95 400029.0 30.0 2225.41 262910959466 432589230897 668617953413 822207943 3433495136 0 380823940667 90.0 110.1 227.9 340.1 361.8 401.6 291962456879761 292049470305154
linux 2 300 0x1300 95 399900.8 30.01 2249.82 267170016152 432982838001 665794067770 770239663 3438618421 0 373588186134 87.7 107.5 224.4 333.8 356.8 395.2 292168166054880 292255180797288
linux 0 300 0x1300 55 400233.0 30.0 2219.03 256494634848 420718484088 656451960413 767058233 2786932799 0 381466397590 98.0 118.7 236.4 349.2 368.6 413.5 292372970408574 292459984299214
linux 1 300 0x1300 55 400092.1 30.0 2207.54 252411807950 418928702500 654114311738 719680424 2485806021 0 388708311491 94.7 115.3 234.7 347.2 367.1 409.0 292579346259798 292666358448426
linux 2 300 0x1300 55 400038.5 30.0 2382.4 259680966915 424126590005 655712966463 707830851 2967892799 0 389018245772 90.5 110.2 228.0 337.6 360.0 399.1 292785845029068 292872858986146
linux 0 300 0x1300 135 600016.7 30.0 2396.72 344449519631 548861251582 846310093198 1127814482 2880628377 0 390217893441 108.1 130.9 249.0 360.2 388.9 444.5 292991348000262 293078360449063
linux 1 300 0x1300 135 600051.0 30.0 2431.54 344832194062 556534807578 854488935445 1144052805 2833634544 0 387020358371 101.7 124.8 242.9 354.4 381.3 439.4 293198072411800 293285085741314
linux 2 300 0x1300 135 600113.0 30.01 2453.58 349085863161 568652834188 869500985371 1237659446 2411062552 0 394444554672 95.1 117.0 233.4 345.2 370.1 432.4 293404414579468 293491429076887
linux 0 300 0x1300 95 599643.5 30.0 2424.57 341657210620 550066614468 848049868680 1129230488 2604231726 0 396591810749 108.6 131.7 249.7 361.1 389.5 445.4 293610755525290 293697768001435
linux 1 300 0x1300 95 599458.4 30.01 2415.33 340528017631 551015645021 850874576067 1180241696 2671526748 0 403681939926 110.7 135.7 253.9 364.9 394.1 456.4 293817549299949 293904563840712
