sys i core itr dvfs rapl QPS time joule ins cyc refcyc llcm c3 c6 c7 read_5th read_10th read_50th read_90th read_95th read_99th RDTSC_START RDTSC_END
ebbrt_core 2 8 50 0x1d00 55 200023.3 30.0 0.0 3130276372 88658166 463359 988336 0 0 237365 39.1 41.9 60.9 86.1 92.3 103.2 1216867807395 1303870739623
ebbrt_core 2 9 50 0x1d00 55 200023.3 30.0 0.0 18569403 10328580911 577123720 16404216 43152 0 52983 39.1 41.9 60.9 86.1 92.3 103.2 1216867807395 1303870739623
ebbrt_core 2 10 50 0x1d00 55 200023.3 30.0 0.0 3089852201 9751487350 547763226 457582 46777 0 49213 39.1 41.9 60.9 86.1 92.3 103.2 1216867807395 1303870739623
ebbrt_core 2 11 50 0x1d00 55 200023.3 30.0 0.0 1746340 9823968122 549914664 14402211 0 0 124729 39.1 41.9 60.9 86.1 92.3 103.2 1216867807395 1303870739623
ebbrt_core 2 12 50 0x1d00 55 200023.3 30.0 0.0 22177261 121878996 2314822 1914381 0 0 287129 39.1 41.9 60.9 86.1 92.3 103.2 1216867807395 1303870739623
ebbrt_core 2 13 50 0x1d00 55 200023.3 30.0 0.0 35364407 130017613 4502270 164492 0 0 86884 39.1 41.9 60.9 86.1 92.3 103.2 1216867807395 1303870739623
ebbrt_core 2 14 50 0x1d00 55 200023.3 30.0 0.0 3117070044 64743337 557955573 1830436 100920 0 134966 39.1 41.9 60.9 86.1 92.3 103.2 1216867807395 1303870739623
ebbrt_core 2 15 50 0x1d00 55 200023.3 30.0 0.0 24870770 9841746670 551488871 14492687 99499 0 140244 39.1 41.9 60.9 86.1 92.3 103.2 1216867807395 1303870739623
ebbrt 2 50 0x1d00 55 200023.3 30.0 2499.41 22006349595 80460878022 5042417183 128020402 320392 0 7556240 39.1 41.9 60.9 86.1 92.3 103.2 1216867807395 1303870739623
ebbrt_core 0 0 50 0x1d00 135 399947.0 30.0 1360.19 5858074259 14971380889 772679635 24171386 0 0 0 39.3 42.8 64.2 87.5 94.2 105.3 1774930751814 1861935799772
ebbrt_core 0 1 50 0x1d00 135 399947.0 30.0 1394.03 5856665522 15886101386 806218540 28976431 0 0 1220436 39.3 42.8 64.2 87.5 94.2 105.3 1774930751814 1861935799772
ebbrt_core 0 2 50 0x1d00 135 399947.0 30.0 0.0 5863046589 782321765 63424594 6161790 0 0 3883100 39.3 42.8 64.2 87.5 94.2 105.3 1774930751814 1861935799772
ebbrt_core 0 3 50 0x1d00 135 399947.0 30.0 0.0 5978909505 15967968956 21927683 28017467 28971 0 2846408 39.3 42.8 64.2 87.5 94.2 105.3 1774930751814 1861935799772
ebbrt_core 0 4 50 0x1d00 135 399947.0 30.0 0.0 5862914028 15517327675 364477 25844953 0 0 1356417 39.3 42.8 64.2 87.5 94.2 105.3 1774930751814 1861935799772
ebbrt_core 0 5 50 0x1d00 135 399947.0 30.0 0.0 5877005873 15976236712 6294159 28536813 0 0 1749918 39.3 42.8 64.2 87.5 94.2 105.3 1774930751814 1861935799772
ebbrt_core 0 6 50 0x1d00 135 399947.0 30.0 0.0 5993428494 776946500 56926656 8365238 0 0 3627726 39.3 42.8 64.2 87.5 94.2 105.3 1774930751814 1861935799772
ebbrt_core 0 7 50 0x1d00 135 399947.0 30.0 0.0 5828497833 15884581175 27913386 144944 0 0 168925 39.3 42.8 64.2 87.5 94.2 105.3 1774930751814 1861935799772
ebbrt_core 0 8 50 0x1d00 135 399947.0 30.0 0.0 5899470606 323243102 21298965 6047983 0 0 3510885 39.3 42.8 64.2 87.5 94.2 105.3 1774930751814 1861935799772
ebbrt_core 0 9 50 0x1d00 135 399947.0 30.0 0.0 5852292892 16496673581 835504665 30472749 0 0 3400453 39.3 42.8 64.2 87.5 94.2 105.3 1774930751814 1861935799772
ebbrt_core 0 10 50 0x1d00 135 399947.0 30.0 0.0 5873419945 15179367646 11336388 3647780 0 0 3245390 39.3 42.8 64.2 87.5 94.2 105.3 1774930751814 1861935799772
ebbrt_core 0 11 50 0x1d00 135 399947.0 30.0 0.0 6026846162 16757959705 1389634 160819 0 0 3315222 39.3 42.8 64.2 87.5 94.2 105.3 1774930751814 1861935799772
ebbrt_core 0 12 50 0x1d00 135 399947.0 30.0 0.0 5848916390 115178674 11656162 5485544 0 0 3302143 39.3 42.8 64.2 87.5 94.2 105.3 1774930751814 1861935799772
ebbrt_core 0 13 50 0x1d00 135 399947.0 30.0 0.0 5873461349 16094113062 816371222 28440403 97237 0 2848351 39.3 42.8 64.2 87.5 94.2 105.3 1774930751814 1861935799772
ebbrt_core 0 14 50 0x1d00 135 399947.0 30.0 0.0 6023011585 15745462330 9894340 4246577 41789 0 2733192 39.3 42.8 64.2 87.5 94.2 105.3 1774930751814 1861935799772
ebbrt_core 0 15 50 0x1d00 135 399947.0 30.0 0.0 69157496 16367486942 26644694 914302 0 0 3362289 39.3 42.8 64.2 87.5 94.2 105.3 1774930751814 1861935799772
ebbrt 0 50 0x1d00 135 399947.0 30.0 2754.22 88585118528 192842350100 3489845200 229635179 167997 0 40570855 39.3 42.8 64.2 87.5 94.2 105.3 1774930751814 1861935799772
ebbrt_core 1 0 50 0x1d00 135 399894.3 30.0 1360.15 6004048960 15484536157 800553751 25013253 0 0 0 39.3 42.9 64.2 87.4 94.1 105.4 2073134855162 2160138167910
ebbrt_core 1 1 50 0x1d00 135 399894.3 30.0 1394.5 5868143470 16178097794 822799592 29291473 27231 0 194851 39.3 42.9 64.2 87.4 94.1 105.4 2073134855162 2160138167910
ebbrt_core 1 2 50 0x1d00 135 399894.3 30.0 0.0 5810024071 1473468641 86884717 10774010 0 0 1320718 39.3 42.9 64.2 87.4 94.1 105.4 2073134855162 2160138167910
ebbrt_core 1 3 50 0x1d00 135 399894.3 30.0 0.0 5897545909 15755058020 14608455 793599 0 0 1369815 39.3 42.9 64.2 87.4 94.1 105.4 2073134855162 2160138167910
ebbrt_core 1 4 50 0x1d00 135 399894.3 30.0 0.0 5939064654 15438571016 5734816 25538699 0 0 266394 39.3 42.9 64.2 87.4 94.1 105.4 2073134855162 2160138167910
ebbrt_core 1 5 50 0x1d00 135 399894.3 30.0 0.0 5976051934 16498237550 366129 113128 0 0 184614 39.3 42.9 64.2 87.4 94.1 105.4 2073134855162 2160138167910
ebbrt_core 1 6 50 0x1d00 135 399894.3 30.0 0.0 5923780099 695378102 42871480 10141169 0 0 167301 39.3 42.9 64.2 87.4 94.1 105.4 2073134855162 2160138167910
ebbrt_core 1 7 50 0x1d00 135 399894.3 30.0 0.0 4237107 16586988141 24989938 1807584 0 0 179133 39.3 42.9 64.2 87.4 94.1 105.4 2073134855162 2160138167910
ebbrt_core 1 8 50 0x1d00 135 399894.3 30.0 0.0 5971894072 751121355 30670440 10044093 0 0 175943 39.3 42.9 64.2 87.4 94.1 105.4 2073134855162 2160138167910
ebbrt_core 1 9 50 0x1d00 135 399894.3 30.0 0.0 5823921335 16135564509 821503314 28764725 49503 0 923041 39.3 42.9 64.2 87.4 94.1 105.4 2073134855162 2160138167910
ebbrt_core 1 10 50 0x1d00 135 399894.3 30.0 0.0 5797878520 549794922 33456609 8543315 69078 0 51707 39.3 42.9 64.2 87.4 94.1 105.4 2073134855162 2160138167910
ebbrt_core 1 11 50 0x1d00 135 399894.3 30.0 0.0 5894822687 15899733998 810491265 27226813 0 0 180931 39.3 42.9 64.2 87.4 94.1 105.4 2073134855162 2160138167910
ebbrt_core 1 12 50 0x1d00 135 399894.3 30.0 0.0 5807294487 854791168 36635412 10723126 26970 0 80185 39.3 42.9 64.2 87.4 94.1 105.4 2073134855162 2160138167910
ebbrt_core 1 13 50 0x1d00 135 399894.3 30.0 0.0 5952119540 16020489457 816401045 137186 55506 0 175305 39.3 42.9 64.2 87.4 94.1 105.4 2073134855162 2160138167910
ebbrt_core 1 14 50 0x1d00 135 399894.3 30.0 0.0 5877516374 15148091966 3102005 8088537 34220 0 196678 39.3 42.9 64.2 87.4 94.1 105.4 2073134855162 2160138167910
ebbrt_core 1 15 50 0x1d00 135 399894.3 30.0 0.0 5857666244 15653775749 612564 189964 0 0 171303 39.3 42.9 64.2 87.4 94.1 105.4 2073134855162 2160138167910
ebbrt 1 50 0x1d00 135 399894.3 30.0 2754.65 88406009463 179123698545 4351681532 197190674 262508 0 5637919 39.3 42.9 64.2 87.4 94.1 105.4 2073134855162 2160138167910
ebbrt_core 2 0 50 0x1d00 135 399736.4 30.0 1362.13 5863111896 15253310052 787103817 23244544 0 0 0 39.9 43.5 64.9 88.0 94.7 105.8 2374382034922 2461385952380
ebbrt_core 2 1 50 0x1d00 135 399736.4 30.0 1396.86 5888562976 16099392803 819041923 28110352 0 0 1469401 39.9 43.5 64.9 88.0 94.7 105.8 2374382034922 2461385952380
ebbrt_core 2 2 50 0x1d00 135 399736.4 30.0 0.0 35933965 2615153925 132632488 16727324 0 0 1179894 39.9 43.5 64.9 88.0 94.7 105.8 2374382034922 2461385952380
ebbrt_core 2 3 50 0x1d00 135 399736.4 30.0 0.0 5799816875 15347501881 31442155 1833021 0 0 860430 39.9 43.5 64.9 88.0 94.7 105.8 2374382034922 2461385952380
ebbrt_core 2 4 50 0x1d00 135 399736.4 30.0 0.0 5893253705 278097072 30107975 24276317 0 0 226664 39.9 43.5 64.9 88.0 94.7 105.8 2374382034922 2461385952380
ebbrt_core 2 5 50 0x1d00 135 399736.4 30.0 0.0 5828820209 15891752816 808893608 185587 0 0 129108 39.9 43.5 64.9 88.0 94.7 105.8 2374382034922 2461385952380
ebbrt_core 2 6 50 0x1d00 135 399736.4 30.0 0.0 5879063617 1496784560 70885790 15716090 0 0 131051 39.9 43.5 64.9 88.0 94.7 105.8 2374382034922 2461385952380
ebbrt_core 2 7 50 0x1d00 135 399736.4 30.0 0.0 5908331084 16113814975 5209951 1238688 0 0 265350 39.9 43.5 64.9 88.0 94.7 105.8 2374382034922 2461385952380
ebbrt_core 2 8 50 0x1d00 135 399736.4 30.0 0.0 5897942797 1517714040 56275213 15835569 0 0 1053280 39.9 43.5 64.9 88.0 94.7 105.8 2374382034922 2461385952380
ebbrt_core 2 9 50 0x1d00 135 399736.4 30.0 0.0 6011572919 16850116970 855302612 30257642 0 0 246906 39.9 43.5 64.9 88.0 94.7 105.8 2374382034922 2461385952380
ebbrt_core 2 10 50 0x1d00 135 399736.4 30.0 0.0 5859678583 1334413192 63292214 13199458 0 0 228607 39.9 43.5 64.9 88.0 94.7 105.8 2374382034922 2461385952380
ebbrt_core 2 11 50 0x1d00 135 399736.4 30.0 0.0 5948003236 16236565734 825850961 28795858 0 0 146102 39.9 43.5 64.9 88.0 94.7 105.8 2374382034922 2461385952380
ebbrt_core 2 12 50 0x1d00 135 399736.4 30.0 0.0 5891391493 1561531208 61703248 15237737 0 0 249632 39.9 43.5 64.9 88.0 94.7 105.8 2374382034922 2461385952380
ebbrt_core 2 13 50 0x1d00 135 399736.4 30.0 0.0 5929834061 16325777662 829698585 1017175 0 0 249429 39.9 43.5 64.9 88.0 94.7 105.8 2374382034922 2461385952380
ebbrt_core 2 14 50 0x1d00 135 399736.4 30.0 0.0 5989687101 904061367 39845349 14813983 33118 0 120350 39.9 43.5 64.9 88.0 94.7 105.8 2374382034922 2461385952380
ebbrt_core 2 15 50 0x1d00 135 399736.4 30.0 0.0 5991010421 16509966223 24217995 3853026 121945 0 86478 39.9 43.5 64.9 88.0 94.7 105.8 2374382034922 2461385952380
ebbrt 2 50 0x1d00 135 399736.4 30.0 2758.99 88616014938 154335954480 5441503884 234342371 155063 0 6642682 39.9 43.5 64.9 88.0 94.7 105.8 2374382034922 2461385952380
ebbrt_core 0 0 50 0x1d00 95 399784.2 30.0 1360.39 5887774914 15524799353 800279408 25832634 0 0 0 40.1 43.8 65.1 88.1 95.0 105.9 2973925177210 3060928936219
ebbrt_core 0 1 50 0x1d00 95 399784.2 30.0 1396.11 5888163131 16078082688 817237299 29472664 107068 0 119451 40.1 43.8 65.1 88.1 95.0 105.9 2973925177210 3060928936219
ebbrt_core 0 2 50 0x1d00 95 399784.2 30.0 0.0 217886790 5029274546 230432509 24892512 47589 0 166779 40.1 43.8 65.1 88.1 95.0 105.9 2973925177210 3060928936219
ebbrt_core 0 3 50 0x1d00 95 399784.2 30.0 0.0 5982900280 1332458902 95683984 8299022 0 0 828530 40.1 43.8 65.1 88.1 95.0 105.9 2973925177210 3060928936219
ebbrt_core 0 4 50 0x1d00 95 399784.2 30.0 0.0 5838464461 1839544578 86682701 23648539 0 0 219965 40.1 43.8 65.1 88.1 95.0 105.9 2973925177210 3060928936219
ebbrt_core 0 5 50 0x1d00 95 399784.2 30.0 0.0 86753867 44681835 33167975 6720483 0 0 91553 40.1 43.8 65.1 88.1 95.0 105.9 2973925177210 3060928936219
ebbrt_core 0 6 50 0x1d00 95 399784.2 30.0 0.0 5911462409 3328200471 139233572 23982827 0 0 1068679 40.1 43.8 65.1 88.1 95.0 105.9 2973925177210 3060928936219
ebbrt_core 0 7 50 0x1d00 95 399784.2 30.0 0.0 5881407255 16014381309 25870420 5295518 0 0 117508 40.1 43.8 65.1 88.1 95.0 105.9 2973925177210 3060928936219
ebbrt_core 0 8 50 0x1d00 95 399784.2 30.0 0.0 5922139480 3023606805 108715184 24085362 0 0 148277 40.1 43.8 65.1 88.1 95.0 105.9 2973925177210 3060928936219
ebbrt_core 0 9 50 0x1d00 95 399784.2 30.0 0.0 22612781 16413367613 833603338 29845141 0 0 271904 40.1 43.8 65.1 88.1 95.0 105.9 2973925177210 3060928936219
ebbrt_core 0 10 50 0x1d00 95 399784.2 30.0 0.0 146112171 2980123339 125035639 23280716 0 0 298584 40.1 43.8 65.1 88.1 95.0 105.9 2973925177210 3060928936219
ebbrt_core 0 11 50 0x1d00 95 399784.2 30.0 0.0 5929402991 16298482369 827860314 2594387 0 0 176262 40.1 43.8 65.1 88.1 95.0 105.9 2973925177210 3060928936219
ebbrt_core 0 12 50 0x1d00 95 399784.2 30.0 0.0 132222511 3153515576 120519723 24232168 0 0 217007 40.1 43.8 65.1 88.1 95.0 105.9 2973925177210 3060928936219
ebbrt_core 0 13 50 0x1d00 95 399784.2 30.0 0.0 5806494209 157682796 802586316 4922615 0 0 384598 40.1 43.8 65.1 88.1 95.0 105.9 2973925177210 3060928936219
ebbrt_core 0 14 50 0x1d00 95 399784.2 30.0 0.0 5798672163 2756849841 108073176 23665596 0 0 1948017 40.1 43.8 65.1 88.1 95.0 105.9 2973925177210 3060928936219
ebbrt_core 0 15 50 0x1d00 95 399784.2 30.0 0.0 5957374570 16493321507 7525693 4699585 0 0 184875 40.1 43.8 65.1 88.1 95.0 105.9 2973925177210 3060928936219
ebbrt 0 50 0x1d00 95 399784.2 30.0 2756.5 65409843983 120468373528 5162507251 285469769 154657 0 6241989 40.1 43.8 65.1 88.1 95.0 105.9 2973925177210 3060928936219
ebbrt_core 1 0 50 0x1d00 95 400257.4 30.0 1360.75 5906570812 15220491897 786481335 23976096 0 0 0 39.3 42.9 64.3 87.3 93.9 105.1 3273103740235 3360105809219
ebbrt_core 1 1 50 0x1d00 95 400257.4 30.0 1398.32 5817485931 15713244714 799564569 27187925 39527 0 52403 39.3 42.9 64.3 87.3 93.9 105.1 3273103740235 3360105809219
ebbrt_core 1 2 50 0x1d00 95 400257.4 30.0 0.0 240727879 5777246703 256600567 24463349 39150 0 251314 39.3 42.9 64.3 87.3 93.9 105.1 3273103740235 3360105809219
ebbrt_core 1 3 50 0x1d00 95 400257.4 30.0 0.0 6018758921 1413553459 98954706 8897242 0 0 52403 39.3 42.9 64.3 87.3 93.9 105.1 3273103740235 3360105809219
ebbrt_core 1 4 50 0x1d00 95 400257.4 30.0 0.0 5864563968 2604320855 113853813 23831333 0 0 1364914 39.3 42.9 64.3 87.3 93.9 105.1 3273103740235 3360105809219
ebbrt_core 1 5 50 0x1d00 95 400257.4 30.0 0.0 96135931 465536638 52264443 9552157 0 0 1479232 39.3 42.9 64.3 87.3 93.9 105.1 3273103740235 3360105809219
ebbrt_core 1 6 50 0x1d00 95 400257.4 30.0 0.0 5916292694 4036629654 163171389 24356942 0 0 126208 39.3 42.9 64.3 87.3 93.9 105.1 3273103740235 3360105809219
ebbrt_core 1 7 50 0x1d00 95 400257.4 30.0 0.0 5897390181 16293641203 27158423 6492193 0 0 201637 39.3 42.9 64.3 87.3 93.9 105.1 3273103740235 3360105809219
ebbrt_core 1 8 50 0x1d00 95 400257.4 30.0 0.0 5870761679 3681884218 129499062 23532735 0 0 135720 39.3 42.9 64.3 87.3 93.9 105.1 3273103740235 3360105809219
ebbrt_core 1 9 50 0x1d00 95 400257.4 30.0 0.0 5985136951 16672401003 846232111 30174856 0 0 170781 39.3 42.9 64.3 87.3 93.9 105.1 3273103740235 3360105809219
ebbrt_core 1 10 50 0x1d00 95 400257.4 30.0 0.0 63349642 3424256325 136441194 24913584 0 0 133545 39.3 42.9 64.3 87.3 93.9 105.1 3273103740235 3360105809219
ebbrt_core 1 11 50 0x1d00 95 400257.4 30.0 0.0 5924769918 16267412260 826449730 2515009 0 0 146595 39.3 42.9 64.3 87.3 93.9 105.1 3273103740235 3360105809219
ebbrt_core 1 12 50 0x1d00 95 400257.4 30.0 0.0 160568165 4098423195 156426738 25270925 0 0 333123 39.3 42.9 64.3 87.3 93.9 105.1 3273103740235 3360105809219
ebbrt_core 1 13 50 0x1d00 95 400257.4 30.0 0.0 5941875885 428704547 4227337 7346996 0 0 130094 39.3 42.9 64.3 87.3 93.9 105.1 3273103740235 3360105809219
ebbrt_core 1 14 50 0x1d00 95 400257.4 30.0 0.0 6015224725 3657768590 141945618 24767611 0 0 176523 39.3 42.9 64.3 87.3 93.9 105.1 3273103740235 3360105809219
ebbrt_core 1 15 50 0x1d00 95 400257.4 30.0 0.0 5936156157 15968790230 812310485 4460900 0 0 169302 39.3 42.9 64.3 87.3 93.9 105.1 3273103740235 3360105809219
ebbrt 1 50 0x1d00 95 400257.4 30.0 2759.07 71655769439 125724305491 5351581520 291739853 78677 0 4923794 39.3 42.9 64.3 87.3 93.9 105.1 3273103740235 3360105809219
ebbrt_core 2 0 50 0x1d00 95 399934.2 30.0 1362.1 5936299994 15116457922 781878283 23769028 0 0 0 39.1 42.6 63.7 87.0 93.6 104.9 3571264151858 3658267783782
ebbrt_core 2 1 50 0x1d00 95 399934.2 30.0 1396.67 5914914797 16100639171 819778477 29240633 32538 0 397822 39.1 42.6 63.7 87.0 93.6 104.9 3571264151858 3658267783782
ebbrt_core 2 2 50 0x1d00 95 399934.2 30.0 0.0 109951247 6192598544 266442782 24269683 41441 0 203348 39.1 42.6 63.7 87.0 93.6 104.9 3571264151858 3658267783782
ebbrt_core 2 3 50 0x1d00 95 399934.2 30.0 0.0 5817226328 993701011 78844176 6890434 26187 0 2865403 39.1 42.6 63.7 87.0 93.6 104.9 3571264151858 3658267783782
ebbrt_core 2 4 50 0x1d00 95 399934.2 30.0 0.0 5970392211 3023255566 123936413 25709328 0 0 322799 39.1 42.6 63.7 87.0 93.6 104.9 3571264151858 3658267783782
ebbrt_core 2 5 50 0x1d00 95 399934.2 30.0 0.0 5859389276 37049436 30700481 9524965 0 0 1151097 39.1 42.6 63.7 87.0 93.6 104.9 3571264151858 3658267783782
ebbrt_core 2 6 50 0x1d00 95 399934.2 30.0 0.0 5985651302 4302818563 165788279 23644398 0 0 1396408 39.1 42.6 63.7 87.0 93.6 104.9 3571264151858 3658267783782
ebbrt_core 2 7 50 0x1d00 95 399934.2 30.0 0.0 5951005363 16435648348 46988 4815613 0 0 136416 39.1 42.6 63.7 87.0 93.6 104.9 3571264151858 3658267783782
ebbrt_core 2 8 50 0x1d00 95 399934.2 30.0 0.0 5925918418 4102665006 139671535 25296216 0 0 193314 39.1 42.6 63.7 87.0 93.6 104.9 3571264151858 3658267783782
ebbrt_core 2 9 50 0x1d00 95 399934.2 30.0 0.0 5878814458 16127751736 822044024 27754656 0 0 51446 39.1 42.6 63.7 87.0 93.6 104.9 3571264151858 3658267783782
ebbrt_core 2 10 50 0x1d00 95 399934.2 30.0 0.0 5908778320 3471281944 128069252 25678433 0 0 206886 39.1 42.6 63.7 87.0 93.6 104.9 3571264151858 3658267783782
ebbrt_core 2 11 50 0x1d00 95 399934.2 30.0 0.0 5858043245 16108438211 819472892 1031029 0 0 220429 39.1 42.6 63.7 87.0 93.6 104.9 3571264151858 3658267783782
ebbrt_core 2 12 50 0x1d00 95 399934.2 30.0 0.0 5893968754 4245239388 153455111 22913320 0 0 37961 39.1 42.6 63.7 87.0 93.6 104.9 3571264151858 3658267783782
ebbrt_core 2 13 50 0x1d00 95 399934.2 30.0 0.0 5925911742 16150734232 821421793 5253267 0 0 207872 39.1 42.6 63.7 87.0 93.6 104.9 3571264151858 3658267783782
ebbrt_core 2 14 50 0x1d00 95 399934.2 30.0 0.0 5921266561 3719434691 134390664 23076187 31726 0 112752 39.1 42.6 63.7 87.0 93.6 104.9 3571264151858 3658267783782
ebbrt_core 2 15 50 0x1d00 95 399934.2 30.0 0.0 5772815581 15696997511 799703577 3850401 0 0 1407515 39.1 42.6 63.7 87.0 93.6 104.9 3571264151858 3658267783782
ebbrt 2 50 0x1d00 95 399934.2 30.0 2758.78 88630347597 141824711280 6085644727 282717591 131892 0 8911468 39.1 42.6 63.7 87.0 93.6 104.9 3571264151858 3658267783782
ebbrt_core 0 0 50 0x1d00 55 399991.6 30.0 1360.62 5999516198 15563018841 801098566 26100027 0 0 0 39.8 43.4 64.8 88.0 94.8 105.8 925050742530 1012053261367
ebbrt_core 0 1 50 0x1d00 55 399991.6 30.0 1389.65 5895732627 16228220800 822829788 29203270 0 0 221792 39.8 43.4 64.8 88.0 94.8 105.8 925050742530 1012053261367
ebbrt_core 0 2 50 0x1d00 55 399991.6 30.0 0.0 3860492 112548349 4300856 10766 0 0 127774 39.8 43.4 64.8 88.0 94.8 105.8 925050742530 1012053261367
ebbrt_core 0 3 50 0x1d00 55 399991.6 30.0 0.0 3762271 103088079 3669812 32651 0 0 1209474 39.8 43.4 64.8 88.0 94.8 105.8 925050742530 1012053261367
ebbrt_core 0 4 50 0x1d00 55 399991.6 30.0 0.0 5971261227 15249085711 787286933 23739488 0 0 1754471 39.8 43.4 64.8 88.0 94.8 105.8 925050742530 1012053261367
ebbrt_core 0 5 50 0x1d00 55 399991.6 30.0 0.0 6054113775 16569000752 839869235 30416179 0 0 1357867 39.8 43.4 64.8 88.0 94.8 105.8 925050742530 1012053261367
ebbrt_core 0 6 50 0x1d00 55 399991.6 30.0 0.0 40625085 146095751 5436654 63756 0 0 1225772 39.8 43.4 64.8 88.0 94.8 105.8 925050742530 1012053261367
ebbrt_core 0 7 50 0x1d00 55 399991.6 30.0 0.0 36121713 120986614 4060192 46727 0 0 101761 39.8 43.4 64.8 88.0 94.8 105.8 925050742530 1012053261367
ebbrt_core 0 8 50 0x1d00 55 399991.6 30.0 0.0 6097277164 15850993233 816502001 25778973 0 0 136938 39.8 43.4 64.8 88.0 94.8 105.8 925050742530 1012053261367
ebbrt_core 0 9 50 0x1d00 55 399991.6 30.0 0.0 5847554457 15925062130 810117025 26892428 0 0 100253 39.8 43.4 64.8 88.0 94.8 105.8 925050742530 1012053261367
ebbrt_core 0 10 50 0x1d00 55 399991.6 30.0 0.0 5883186183 15296258502 787892519 24187604 0 0 122322 39.8 43.4 64.8 88.0 94.8 105.8 925050742530 1012053261367
ebbrt_core 0 11 50 0x1d00 55 399991.6 30.0 0.0 36987135 147014348 5489870 42836 0 0 238409 39.8 43.4 64.8 88.0 94.8 105.8 925050742530 1012053261367
ebbrt_core 0 12 50 0x1d00 55 399991.6 30.0 0.0 6069772677 15892812394 817282887 26030784 0 0 141056 39.8 43.4 64.8 88.0 94.8 105.8 925050742530 1012053261367
ebbrt_core 0 13 50 0x1d00 55 399991.6 30.0 0.0 36475144 136722284 5007115 49653 0 0 28594 39.8 43.4 64.8 88.0 94.8 105.8 925050742530 1012053261367
ebbrt_core 0 14 50 0x1d00 55 399991.6 30.0 0.0 6001844826 15652358573 806369296 24804241 0 0 34713 39.8 43.4 64.8 88.0 94.8 105.8 925050742530 1012053261367
ebbrt_core 0 15 50 0x1d00 55 399991.6 30.0 0.0 5951269200 16209783677 823947620 28399590 0 0 78126 39.8 43.4 64.8 88.0 94.8 105.8 925050742530 1012053261367
ebbrt 0 50 0x1d00 55 399991.6 30.0 2750.27 59929360174 159203050038 8141160369 265798973 0 0 6879322 39.8 43.4 64.8 88.0 94.8 105.8 925050742530 1012053261367
ebbrt_core 1 0 50 0x1d00 55 399887.2 30.0 1366.35 6024923657 15395480349 792986571 24894763 0 0 0 39.5 43.1 64.4 87.7 94.4 105.7 1226988537608 1313990790319
ebbrt_core 1 1 50 0x1d00 55 399887.2 30.0 1400.12 5974215540 16347207311 828218405 29901940 0 0 219675 39.5 43.1 64.4 87.7 94.4 105.7 1226988537608 1313990790319
ebbrt_core 1 2 50 0x1d00 55 399887.2 30.0 0.0 19311430 1604898507 64241784 7508469 0 0 82911 39.5 43.1 64.4 87.7 94.4 105.7 1226988537608 1313990790319
ebbrt_core 1 3 50 0x1d00 55 399887.2 30.0 0.0 5918249026 363927768 15677688 523916 0 0 769863 39.5 43.1 64.4 87.7 94.4 105.7 1226988537608 1313990790319
ebbrt_core 1 4 50 0x1d00 55 399887.2 30.0 0.0 6053931584 15689905003 807678247 24777345 0 0 0 39.5 43.1 64.4 87.7 94.4 105.7 1226988537608 1313990790319
ebbrt_core 1 5 50 0x1d00 55 399887.2 30.0 0.0 5946891450 16333952023 827236969 28543272 0 0 299193 39.5 43.1 64.4 87.7 94.4 105.7 1226988537608 1313990790319
ebbrt_core 1 6 50 0x1d00 55 399887.2 30.0 0.0 5997747886 755365472 22356292 3872717 0 0 168374 39.5 43.1 64.4 87.7 94.4 105.7 1226988537608 1313990790319
ebbrt_core 1 7 50 0x1d00 55 399887.2 30.0 0.0 19356308 23402505 829693109 216427 0 0 232464 39.5 43.1 64.4 87.7 94.4 105.7 1226988537608 1313990790319
ebbrt_core 1 8 50 0x1d00 55 399887.2 30.0 0.0 5991286025 519726085 11137500 3423040 0 0 66816 39.5 43.1 64.4 87.7 94.4 105.7 1226988537608 1313990790319
ebbrt_core 1 9 50 0x1d00 55 399887.2 30.0 0.0 85382171 476038109 19256993 2363562 0 0 142071 39.5 43.1 64.4 87.7 94.4 105.7 1226988537608 1313990790319
ebbrt_core 1 10 50 0x1d00 55 399887.2 30.0 0.0 49870705 1103450211 41322682 5052356 0 0 150133 39.5 43.1 64.4 87.7 94.4 105.7 1226988537608 1313990790319
ebbrt_core 1 11 50 0x1d00 55 399887.2 30.0 0.0 5876347324 16094634383 815850255 28181360 0 0 43239 39.5 43.1 64.4 87.7 94.4 105.7 1226988537608 1313990790319
ebbrt_core 1 12 50 0x1d00 55 399887.2 30.0 0.0 6037295095 512150797 12267770 3214475 40223 0 41238 39.5 43.1 64.4 87.7 94.4 105.7 1226988537608 1313990790319
ebbrt_core 1 13 50 0x1d00 55 399887.2 30.0 0.0 5968357443 163101925 4674604 999950 48981 0 108431 39.5 43.1 64.4 87.7 94.4 105.7 1226988537608 1313990790319
